app_temp,clouds,clouds_hi,clouds_low,clouds_mid,datetime,dewpt,dhi,dni,ghi,ozone,pod,pop,precip,pres,rh,slp,snow,snow_depth,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_cdir,wind_cdir_full,wind_dir,wind_gust_spd,wind_spd,fetched_at
18.1,35,0,58,0,2025-08-26:02,12.3,0,0,0,339,n,10,0.08,999,69,1011,0,0,0.0,18.1,2025-08-25T22:00:00,2025-08-26T02:00:00,1756173600,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",W,west,273,5.3,6.2,2025-08-21 17:11:56.283197
17.6,34,0,50,0,2025-08-26:03,12.3,0,0,0,338,n,0,0.0,999,71,1011,0,0,0.0,17.6,2025-08-25T23:00:00,2025-08-26T03:00:00,1756177200,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",W,west,270,4.4,6.9,2025-08-21 17:11:56.283197
17.0,32,4,75,0,2025-08-26:04,12.3,0,0,0,339,n,0,0.0,999,74,1011,0,0,0.0,17.0,2025-08-26T00:00:00,2025-08-26T04:00:00,1756180800,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",W,west,273,5.13,5.93,2025-08-21 17:11:56.283197
16.4,30,5,72,0,2025-08-26:05,12.4,0,0,0,341,n,0,0.0,999,77,1011,0,0,0.0,16.4,2025-08-26T01:00:00,2025-08-26T05:00:00,1756184400,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",W,west,276,5.86,4.96,2025-08-21 17:11:56.283197
15.8,28,0,90,0,2025-08-26:06,12.4,0,0,0,341,n,0,0.0,998,80,1011,0,0,0.0,15.8,2025-08-26T02:00:00,2025-08-26T06:00:00,1756188000,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",W,west,280,6.6,4.0,2025-08-21 17:11:56.283197
15.5,28,0,100,0,2025-08-26:07,12.5,0,0,0,342,n,0,0.0,998,82,1011,0,0,0.0,15.5,2025-08-26T03:00:00,2025-08-26T07:00:00,1756191600,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",W,west,280,5.86,4.96,2025-08-21 17:11:56.283197
15.2,28,0,100,0,2025-08-26:08,12.3,0,0,0,343,n,0,0.0,998,83,1011,0,0,0.0,15.2,2025-08-26T04:00:00,2025-08-26T08:00:00,1756195200,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",W,west,280,5.13,5.93,2025-08-21 17:11:56.283197
14.9,28,1,99,0,2025-08-26:09,12.4,0,0,0,344,n,0,0.0,999,85,1011,0,0,0.0,14.9,2025-08-26T05:00:00,2025-08-26T09:00:00,1756198800,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",W,west,280,4.4,6.9,2025-08-21 17:11:56.283197
15.3,28,5,84,0,2025-08-26:10,12.4,0,0,0,346,n,0,0.0,999,83,1012,0,0,0.0,15.3,2025-08-26T06:00:00,2025-08-26T10:00:00,1756202400,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",W,west,280,5.23,6.06,2025-08-21 17:11:56.283197
15.6,29,5,12,0,2025-08-26:11,12.2,27,216,32,346,d,0,0.0,1000,80,1013,0,0,30.14205,15.7,2025-08-26T07:00:00,2025-08-26T11:00:00,1756206000,1,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",W,west,280,6.06,5.23,2025-08-21 17:11:56.283197
16.0,29,0,12,0,2025-08-26:12,12.2,63,567,196,346,d,0,0.0,1001,78,1013,0,0,187.06168,16.0,2025-08-26T08:00:00,2025-08-26T12:00:00,1756209600,1,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",W,west,280,6.9,4.4,2025-08-21 17:11:56.283197
17.1,31,0,41,0,2025-08-26:13,12.2,85,721,384,347,d,0,0.0,1001,73,1013,0,0,364.3964,17.1,2025-08-26T09:00:00,2025-08-26T13:00:00,1756213200,2,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",WNW,west-northwest,283,6.33,5.36,2025-08-21 17:11:56.283197
18.1,34,0,71,0,2025-08-26:14,11.9,99,807,561,347,d,0,0.0,1001,67,1014,0,0,529.9521,18.1,2025-08-26T10:00:00,2025-08-26T14:00:00,1756216800,3,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",WNW,west-northwest,286,5.76,6.33,2025-08-21 17:11:56.283197
18.8,36,0,100,0,2025-08-26:15,11.7,109,858,708,348,d,0,0.0,1002,62,1014,0,0,664.449,19.2,2025-08-26T11:00:00,2025-08-26T15:00:00,1756220400,4,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",WNW,west-northwest,290,5.2,7.3,2025-08-21 17:11:56.283197
19.3,36,0,94,0,2025-08-26:16,11.8,114,887,809,347,d,0,0.0,1002,60,1014,0,0,760.47174,19.8,2025-08-26T12:00:00,2025-08-26T16:00:00,1756224000,5,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",WNW,west-northwest,290,6.13,6.73,2025-08-21 17:11:56.283197
19.9,35,0,89,0,2025-08-26:17,11.5,117,900,857,346,d,0,0.0,1002,57,1014,0,0,806.31793,20.3,2025-08-26T13:00:00,2025-08-26T17:00:00,1756227600,6,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",WNW,west-northwest,290,7.06,6.16,2025-08-21 17:11:56.283197
20.5,35,0,83,0,2025-08-26:18,11.6,116,897,846,345,d,0,0.0,1002,55,1014,0,0,796.9034,20.9,2025-08-26T14:00:00,2025-08-26T18:00:00,1756231200,6,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",WNW,west-northwest,290,8.0,5.6,2025-08-21 17:11:56.283197
20.4,34,0,83,0,2025-08-26:19,11.2,113,879,778,345,d,0,0.0,1002,54,1014,0,0,735.13214,20.9,2025-08-26T15:00:00,2025-08-26T19:00:00,1756234800,5,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",WNW,west-northwest,293,7.2,6.56,2025-08-21 17:11:56.283197
20.4,33,0,83,0,2025-08-26:20,11.2,105,842,658,345,d,0,0.0,1002,54,1014,0,0,623.82184,20.8,2025-08-26T16:00:00,2025-08-26T20:00:00,1756238400,4,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",WNW,west-northwest,296,6.4,7.53,2025-08-21 17:11:56.283197
20.3,32,0,83,0,2025-08-26:21,10.9,94,780,499,345,d,0,0.0,1002,53,1014,0,0,473.93655,20.8,2025-08-26T17:00:00,2025-08-26T21:00:00,1756242000,2,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",WNW,west-northwest,300,5.6,8.5,2025-08-21 17:11:56.283197
17.6,88,0,88,0,2025-08-26:22,6.1,78,675,315,346,d,0,0.0,1002,44,1015,0,0,129.02553,18.6,2025-08-26T18:00:00,2025-08-26T22:00:00,1756245600,2,24.0,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",NW,northwest,320,5.39,3.85,2025-08-21 17:11:56.283197
18.1,94,0,94,0,2025-08-26:23,6.6,53,475,130,346,d,0,0.0,1003,47,1015,0,0,89.20627,18.1,2025-08-26T19:00:00,2025-08-26T23:00:00,1756249200,2,24.0,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",NW,northwest,324,5.27,3.88,2025-08-21 17:11:56.283197
17.6,99,0,99,0,2025-08-27:00,6.8,1,0,0,347,n,0,0.0,1003,49,1016,0,0,1.2366982,17.6,2025-08-26T20:00:00,2025-08-27T00:00:00,1756252800,0,24.0,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNW,north-northwest,329,5.14,3.9,2025-08-21 17:11:56.283197
16.9,99,0,99,0,2025-08-27:01,7.5,0,0,0,346,n,20,0.0069444445,1004,54,1016,0,0,0.0,16.9,2025-08-26T21:00:00,2025-08-27T01:00:00,1756256400,0,24.0,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNW,north-northwest,332,6.1,3.95,2025-08-21 17:11:56.283197
16.2,100,0,100,0,2025-08-27:02,8.4,0,0,0,345,n,20,0.013888889,1004,60,1017,0,0,0.0,16.2,2025-08-26T22:00:00,2025-08-27T02:00:00,1756260000,0,24.0,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNW,north-northwest,335,7.05,3.99,2025-08-21 17:11:56.283197
15.5,100,0,100,0,2025-08-27:03,9.0,0,0,0,344,n,20,0.020833334,1005,65,1017,0,0,0.0,15.5,2025-08-26T23:00:00,2025-08-27T03:00:00,1756263600,0,24.0,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNW,north-northwest,337,8.01,4.03,2025-08-21 17:11:56.283197
15.3,90,0,90,0,2025-08-27:04,9.0,0,0,0,346,n,20,0.020833334,1005,66,1017,0,0,0.0,15.3,2025-08-27T00:00:00,2025-08-27T04:00:00,1756267200,0,24.0,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNW,north-northwest,337,7.34,3.78,2025-08-21 17:11:56.283197
15.1,80,0,80,0,2025-08-27:05,8.8,0,0,0,349,n,20,0.020833334,1005,66,1017,0,0,0.0,15.1,2025-08-27T01:00:00,2025-08-27T05:00:00,1756270800,0,24.0,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNW,north-northwest,336,6.67,3.53,2025-08-21 17:11:56.283197
14.9,70,0,70,0,2025-08-27:06,8.8,0,0,0,351,n,20,0.020833334,1005,67,1017,0,0,0.0,14.9,2025-08-27T02:00:00,2025-08-27T06:00:00,1756274400,0,24.0,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",NNW,north-northwest,335,6.0,3.28,2025-08-21 17:11:56.283197
14.3,48,0,48,0,2025-08-27:07,8.7,0,0,0,351,n,20,0.013888889,1005,69,1017,0,0,0.0,14.3,2025-08-27T03:00:00,2025-08-27T07:00:00,1756278000,0,24.0,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",NNW,north-northwest,338,5.98,3.07,2025-08-21 17:11:56.283197
13.7,27,0,27,0,2025-08-27:08,8.5,0,0,0,351,n,20,0.0069444445,1005,71,1018,0,0,0.0,13.7,2025-08-27T04:00:00,2025-08-27T08:00:00,1756281600,0,24.0,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",NNW,north-northwest,342,5.95,2.86,2025-08-21 17:11:56.283197
13.0,5,0,5,0,2025-08-27:09,8.3,0,0,0,350,n,0,0.0,1005,73,1018,0,0,0.0,13.0,2025-08-27T05:00:00,2025-08-27T09:00:00,1756285200,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",NNW,north-northwest,346,5.92,2.66,2025-08-21 17:11:56.283197
13.2,3,0,3,0,2025-08-27:10,7.9,0,0,0,350,n,0,0.0,1005,70,1018,0,0,0.0,13.2,2025-08-27T06:00:00,2025-08-27T10:00:00,1756288800,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",NNW,north-northwest,342,5.36,2.56,2025-08-21 17:11:56.283197
13.4,2,0,2,0,2025-08-27:11,7.7,26,206,29,351,d,0,0.0,1006,68,1018,0,0,29.389977,13.4,2025-08-27T07:00:00,2025-08-27T11:00:00,1756292400,2,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",NNW,north-northwest,337,4.81,2.47,2025-08-21 17:11:56.283197
13.6,0,0,0,0,2025-08-27:12,7.2,63,564,193,351,d,0,0.0,1006,65,1019,0,0,193.38,13.6,2025-08-27T08:00:00,2025-08-27T12:00:00,1756296000,2,24.0,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,333,4.25,2.37,2025-08-21 17:11:56.283197
15.5,26,0,26,0,2025-08-27:13,7.1,84,719,381,350,d,0,0.0,1006,57,1019,0,0,377.5441,15.5,2025-08-27T09:00:00,2025-08-27T13:00:00,1756299600,3,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",NNW,north-northwest,328,4.36,2.33,2025-08-21 17:11:56.283197
17.5,52,0,52,0,2025-08-27:14,6.6,99,806,558,349,d,0,0.0,1006,49,1019,0,0,503.2114,17.5,2025-08-27T10:00:00,2025-08-27T14:00:00,1756303200,4,24.0,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",NW,northwest,324,4.46,2.3,2025-08-21 17:11:56.283197
18.4,78,0,78,0,2025-08-27:15,5.8,108,857,704,349,d,0,0.0,1007,41,1019,0,0,429.72113,19.4,2025-08-27T11:00:00,2025-08-27T15:00:00,1756306800,2,24.0,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",NW,northwest,319,4.57,2.26,2025-08-21 17:11:56.283197
19.2,68,0,68,0,2025-08-27:16,5.4,114,887,806,348,d,0,0.0,1006,38,1019,0,0,607.8444,20.1,2025-08-27T12:00:00,2025-08-27T16:00:00,1756310400,7,24.0,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",NW,northwest,321,4.38,2.14,2025-08-21 17:11:56.283197
20.0,58,0,58,0,2025-08-27:17,4.5,117,899,853,348,d,0,0.0,1006,34,1018,0,0,730.3265,20.9,2025-08-27T13:00:00,2025-08-27T17:00:00,1756314000,8,24.0,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",NW,northwest,324,4.19,2.01,2025-08-21 17:11:56.283197
20.7,48,0,48,0,2025-08-27:18,3.9,116,896,842,347,d,0,0.0,1006,31,1018,0,0,777.80286,21.7,2025-08-27T14:00:00,2025-08-27T18:00:00,1756317600,5,24.0,"{'icon': 'c03d', 'code': 803, 'description': 'Broken clouds'}",NNW,north-northwest,327,4.0,1.89,2025-08-21 17:11:56.283197
21.1,33,0,33,0,2025-08-27:19,3.2,112,878,774,347,d,0,0.0,1005,29,1018,0,0,756.93365,22.1,2025-08-27T15:00:00,2025-08-27T19:00:00,1756321200,6,24.0,"{'icon': 'c02d', 'code': 802, 'description': 'Scattered clouds'}",NNW,north-northwest,327,4.14,2.57,2025-08-21 17:11:56.283197
21.5,18,0,18,0,2025-08-27:20,3.0,105,841,654,346,d,0,0.0,1005,28,1017,0,0,651.9861,22.4,2025-08-27T16:00:00,2025-08-27T20:00:00,1756324800,5,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",NNW,north-northwest,328,4.27,3.24,2025-08-21 17:11:56.283197
21.8,3,0,3,0,2025-08-27:21,2.3,94,778,494,346,d,0,0.0,1005,26,1017,0,0,493.88635,22.8,2025-08-27T17:00:00,2025-08-27T21:00:00,1756328400,3,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",NNW,north-northwest,329,4.41,3.92,2025-08-21 17:11:56.283197
20.6,2,0,2,0,2025-08-27:22,2.4,77,671,310,344,d,0,0.0,1005,28,1017,0,0,309.9294,21.7,2025-08-27T18:00:00,2025-08-27T22:00:00,1756332000,2,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",NNW,north-northwest,334,5.11,3.98,2025-08-21 17:11:56.283197
19.5,1,0,1,0,2025-08-27:23,2.4,52,468,125,342,d,0,0.0,1005,30,1018,0,0,125.06998,20.6,2025-08-27T19:00:00,2025-08-27T23:00:00,1756335600,2,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",NNW,north-northwest,339,5.8,4.04,2025-08-21 17:11:56.283197
18.3,0,0,0,0,2025-08-28:00,2.4,0,0,0,340,n,0,0.0,1006,32,1018,0,0,0.0,19.5,2025-08-27T20:00:00,2025-08-28T00:00:00,1756339200,0,24.0,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,344,6.5,4.1,2025-08-21 17:11:56.283197
17.4,0,0,0,0,2025-08-28:01,3.2,0,0,0,339,n,0,0.0,1006,36,1019,0,0,0.0,18.6,2025-08-27T21:00:00,2025-08-28T01:00:00,1756342800,0,24.0,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NNW,north-northwest,333,6.37,3.57,2025-08-21 17:11:56.283197
17.6,0,0,0,0,2025-08-28:02,3.5,0,0,0,337,n,0,0.0,1007,39,1019,0,0,0.0,17.6,2025-08-27T22:00:00,2025-08-28T02:00:00,1756346400,0,24.0,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,322,6.25,3.05,2025-08-21 17:11:56.283197
16.7,0,0,0,0,2025-08-28:03,4.1,0,0,0,336,n,0,0.0,1007,43,1020,0,0,0.0,16.7,2025-08-27T23:00:00,2025-08-28T03:00:00,1756350000,0,24.0,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,311,6.12,2.52,2025-08-21 17:11:56.283197
16.2,0,1,0,0,2025-08-28:04,4.9,0,0,0,334,n,0,0.0,1007,47,1020,0,0,0.0,16.2,2025-08-28T00:00:00,2025-08-28T04:00:00,1756353600,0,24.0,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,317,5.32,2.38,2025-08-21 17:11:56.283197
15.6,1,3,0,0,2025-08-28:05,5.2,0,0,0,332,n,0,0.0,1007,50,1020,0,0,0.0,15.6,2025-08-28T01:00:00,2025-08-28T05:00:00,1756357200,0,24.0,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,323,4.52,2.25,2025-08-21 17:11:56.283197
15.1,1,4,0,0,2025-08-28:06,5.8,0,0,0,329,n,0,0.0,1007,54,1020,0,0,0.0,15.1,2025-08-28T02:00:00,2025-08-28T06:00:00,1756360800,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",NNW,north-northwest,328,3.71,2.11,2025-08-21 17:11:56.283197
14.8,1,3,0,0,2025-08-28:07,5.8,0,0,0,328,n,0,0.0,1007,55,1020,0,0,0.0,14.8,2025-08-28T03:00:00,2025-08-28T07:00:00,1756364400,0,24.0,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,320,3.35,1.97,2025-08-21 17:11:56.283197
14.5,0,1,0,0,2025-08-28:08,5.8,0,0,0,326,n,0,0.0,1007,56,1019,0,0,0.0,14.5,2025-08-28T04:00:00,2025-08-28T08:00:00,1756368000,0,24.0,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",NW,northwest,312,2.99,1.82,2025-08-21 17:11:56.283197
14.2,0,0,0,0,2025-08-28:09,5.9,0,0,0,324,n,0,0.0,1007,57,1019,0,0,0.0,14.2,2025-08-28T05:00:00,2025-08-28T09:00:00,1756371600,0,24.0,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",WNW,west-northwest,303,2.63,1.68,2025-08-21 17:11:56.283197
14.5,2,2,0,2,2025-08-28:10,5.6,0,0,0,323,n,0,0.0,1007,55,1020,0,0,0.0,14.5,2025-08-28T06:00:00,2025-08-28T10:00:00,1756375200,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",WNW,west-northwest,291,2.49,1.57,2025-08-21 17:11:56.283197
14.8,3,3,0,3,2025-08-28:11,5.3,25,195,27,322,d,0,0.0,1007,53,1020,0,0,27.169767,14.8,2025-08-28T07:00:00,2025-08-28T11:00:00,1756378800,2,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",W,west,278,2.35,1.46,2025-08-21 17:11:56.283197
15.0,5,5,0,5,2025-08-28:12,5.0,63,560,190,321,d,0,0.0,1008,51,1020,0,0,190.28354,15.0,2025-08-28T08:00:00,2025-08-28T12:00:00,1756382400,2,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",W,west,265,2.21,1.35,2025-08-21 17:11:56.283197
16.8,5,11,0,4,2025-08-28:13,4.8,84,717,378,320,d,0,0.0,1008,45,1020,0,0,377.87552,16.8,2025-08-28T09:00:00,2025-08-28T13:00:00,1756386000,3,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",WSW,west-southwest,251,2.31,1.56,2025-08-21 17:11:56.283197
17.6,5,16,0,4,2025-08-28:14,4.8,99,805,555,319,d,0,0.0,1008,40,1020,0,0,554.76605,18.6,2025-08-28T10:00:00,2025-08-28T14:00:00,1756389600,4,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",WSW,west-southwest,237,2.41,1.78,2025-08-21 17:11:56.283197
19.4,6,22,0,3,2025-08-28:15,4.0,108,857,701,318,d,0,0.0,1008,34,1020,0,0,700.9561,20.4,2025-08-28T11:00:00,2025-08-28T15:00:00,1756393200,5,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SW,southwest,223,2.51,1.99,2025-08-21 17:11:56.283197
20.4,8,31,0,4,2025-08-28:16,4.4,114,886,802,318,d,0,0.0,1007,33,1019,0,0,802.1258,21.3,2025-08-28T12:00:00,2025-08-28T16:00:00,1756396800,7,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SSW,south-southwest,208,3.11,2.53,2025-08-21 17:11:56.283197
21.4,10,40,0,4,2025-08-28:17,5.2,117,898,849,318,d,0,0.0,1006,33,1019,0,0,848.99756,22.3,2025-08-28T13:00:00,2025-08-28T17:00:00,1756400400,8,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SSW,south-southwest,192,3.71,3.07,2025-08-21 17:11:56.283197
22.4,12,49,0,5,2025-08-28:18,5.6,116,896,838,318,d,0,0.0,1006,32,1018,0,0,837.3357,23.2,2025-08-28T14:00:00,2025-08-28T18:00:00,1756404000,7,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",S,south,177,4.31,3.61,2025-08-21 17:11:56.283197
22.6,12,48,1,3,2025-08-28:19,5.7,112,877,769,319,d,0,0.0,1005,32,1017,0,0,768.6486,23.3,2025-08-28T15:00:00,2025-08-28T19:00:00,1756407600,6,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",S,south,172,4.38,3.62,2025-08-21 17:11:56.283197
22.7,12,47,1,2,2025-08-28:20,6.3,105,840,649,320,d,0,0.0,1004,33,1016,0,0,648.7039,23.5,2025-08-28T16:00:00,2025-08-28T20:00:00,1756411200,5,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SSE,south-southeast,168,4.45,3.63,2025-08-21 17:11:56.283197
22.9,12,46,2,0,2025-08-28:21,6.4,94,776,489,321,d,0,0.0,1004,33,1016,0,0,488.64825,23.6,2025-08-28T17:00:00,2025-08-28T21:00:00,1756414800,3,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SSE,south-southeast,164,4.51,3.64,2025-08-21 17:11:56.283197
22.3,11,32,2,3,2025-08-28:22,8.2,77,668,305,321,d,0,0.0,1004,39,1016,0,0,304.7252,22.9,2025-08-28T18:00:00,2025-08-28T22:00:00,1756418400,2,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",S,south,175,6.11,4.0,2025-08-21 17:11:56.283197
21.7,10,19,2,6,2025-08-28:23,10.1,51,459,120,322,d,0,0.0,1004,46,1016,0,0,120.35341,22.3,2025-08-28T19:00:00,2025-08-28T23:00:00,1756422000,2,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",S,south,186,7.7,4.37,2025-08-21 17:11:56.283197
21.1,10,5,2,10,2025-08-29:00,11.3,0,0,0,322,n,0,0.0,1004,52,1016,0,0,0.0,21.6,2025-08-28T20:00:00,2025-08-29T00:00:00,1756425600,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",SSW,south-southwest,197,9.3,4.74,2025-08-21 17:11:56.283197
20.4,8,5,1,8,2025-08-29:01,10.1,0,0,0,321,n,0,0.0,1004,50,1016,0,0,0.0,20.9,2025-08-28T21:00:00,2025-08-29T01:00:00,1756429200,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",SW,southwest,223,8.16,4.06,2025-08-21 17:11:56.283197
19.6,7,5,1,7,2025-08-29:02,8.6,0,0,0,321,n,0,0.0,1004,47,1017,0,0,0.0,20.3,2025-08-28T22:00:00,2025-08-29T02:00:00,1756432800,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",WSW,west-southwest,249,7.03,3.37,2025-08-21 17:11:56.283197
18.9,5,5,0,5,2025-08-29:03,7.4,0,0,0,321,n,0,0.0,1005,45,1017,0,0,0.0,19.7,2025-08-28T23:00:00,2025-08-29T03:00:00,1756436400,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",W,west,274,5.9,2.69,2025-08-21 17:11:56.283197
18.2,7,17,0,4,2025-08-29:04,7.4,0,0,0,320,n,0,0.0,1005,47,1017,0,0,0.0,19.0,2025-08-29T00:00:00,2025-08-29T04:00:00,1756440000,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",W,west,266,6.3,2.62,2025-08-21 17:11:56.283197
17.5,9,29,0,3,2025-08-29:05,7.5,0,0,0,319,n,0,0.0,1005,49,1017,0,0,0.0,18.4,2025-08-29T01:00:00,2025-08-29T05:00:00,1756443600,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",W,west,259,6.71,2.56,2025-08-21 17:11:56.283197
17.7,10,42,0,3,2025-08-29:06,7.4,0,0,0,318,n,0,0.0,1005,51,1017,0,0,0.0,17.7,2025-08-29T02:00:00,2025-08-29T06:00:00,1756447200,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",WSW,west-southwest,251,7.11,2.49,2025-08-21 17:11:56.283197
17.3,9,29,2,3,2025-08-29:07,7.0,0,0,0,318,n,0,0.0,1005,51,1017,0,0,0.0,17.3,2025-08-29T03:00:00,2025-08-29T07:00:00,1756450800,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",WSW,west-southwest,243,7.11,2.54,2025-08-21 17:11:56.283197
16.8,7,17,3,4,2025-08-29:08,6.4,0,0,0,319,n,0,0.0,1005,50,1017,0,0,0.0,16.8,2025-08-29T04:00:00,2025-08-29T08:00:00,1756454400,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",SW,southwest,236,7.11,2.58,2025-08-21 17:11:56.283197
16.4,5,5,5,5,2025-08-29:09,6.0,0,0,0,319,n,0,0.0,1005,50,1017,0,0,0.0,16.4,2025-08-29T05:00:00,2025-08-29T09:00:00,1756458000,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",SW,southwest,228,7.1,2.62,2025-08-21 17:11:56.283197
16.7,5,5,5,3,2025-08-29:10,6.8,0,0,0,319,n,0,0.0,1005,52,1017,0,0,0.0,16.7,2025-08-29T06:00:00,2025-08-29T10:00:00,1756461600,0,24.0,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",SW,southwest,232,7.37,2.71,2025-08-21 17:11:56.283197
16.9,5,5,5,2,2025-08-29:11,7.6,24,184,25,319,d,0,0.0,1005,54,1018,0,0,24.999151,16.9,2025-08-29T07:00:00,2025-08-29T11:00:00,1756465200,2,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",SW,southwest,235,7.64,2.81,2025-08-21 17:11:56.283197
17.2,5,5,5,0,2025-08-29:12,8.3,62,557,187,319,d,0,0.0,1006,56,1018,0,0,187.19365,17.2,2025-08-29T08:00:00,2025-08-29T12:00:00,1756468800,2,24.0,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",WSW,west-southwest,239,7.9,2.9,2025-08-21 17:11:56.283197
